,SMILES_NS,pIC50_erbB4,pIC50_egfr,pIC50_met,pIC50_alk,pIC50_erbB2,pIC50_ret,pIC50_ros1
6364,CNC(=O)c1cccc(F)c1Nc1nc(Nc2cccc(NC(=O)CNC(=O)NC(C)(C)C)c2)ncc1Cl,,,8.12,,,,
6365,CN(C)[C@H]1CCN(C(=O)c2cc3nccc(Oc4ccc(NC(=O)N5CCN(c6ccccc6)C5=O)cc4F)c3s2)C1,,,7.38,,,,
6366,CCC(F)(F)C1=C(C#N)C(c2ccc3[nH]nc(C)c3c2)C(C#N)=C(C)N1,,,8.52,,,,
6367,Cn1cnc(-c2cc3nccc(Oc4ccc(NC(CC(=O)Nc5ccc(F)cc5)C(F)(F)F)cc4F)c3s2)c1,,,7.05,,,,
6368,O=C(C1CCCCC1)N1CCN(c2nnc3nncn3n2)CC1,,,5.1,,,,
6369,CNc1snc(SCc2nnc3ncc(-c4ccc(F)cc4)nn23)c1C(N)=O,,,8.52,,,,
6370,Cn1cc(-c2ccc3nnc(Sc4ccc5ncc(N6CCN(c7ccccc7)CC6)cc5c4)n3c2)cn1,,,7.35,,,,
6371,CCn1cc(C(=O)Nc2ccc(Oc3cc(-c4cn(C)cn4)cn4nccc34)c(O)c2)c(=O)n(-c2ccc(F)cc2)c1=O,,,7.26,,,,
6372,CC(Sc1cc(-c2ccc3c(c2)CC(=O)N3)cnc1N)c1c(Cl)ccc(F)c1Cl,,,6.89,,,,
6373,[2H]C(Nc1cc(C(F)(F)F)cc2ncc(N3CCN(CC([2H])([2H])O)CC3)cc12)c1cccc([N+](=O)[O-])c1,,,9.15,,,,
6374,COc1cc2nccc(Oc3ccc(NC(=O)c4cn(CCOCc5ccccc5)c(=O)n(-c5ccc(F)cc5)c4=O)cc3)c2cc1OC,,,7.26,,,,
6375,CN(C)C(=O)COc1ccc(Cc2nnc3sc(-c4cc5ccccc5[nH]4)nn23)cc1,,,5.19,,,,
6376,C/C(=N\OCCO)c1ccc2ncc(Cc3c(F)cc4c(cnn4C)c3F)n2n1,,,7.96,,,,
6377,COc1cc2c(Oc3ccc(NC(=O)c4nn(-c5c(Cl)cccc5Cl)c5ccccc5c4=O)cc3F)ccnc2cc1OCCCN1CCCCC1,,,8.28,,,,
6378,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3cccc(Cl)c3)c2cc1OC,,,6.64,,,,
6379,OCCn1cc(-c2ccc3cn(Cc4ccc5ncccc5c4)nc3c2)cn1,,,6.08,,,,
6380,COc1ccc(-c2ccc3nnc([C@@H](C)c4ccc5ncccc5c4)n3n2)cc1C,,,8.05,,,,
6381,COc1cc2nccc(Oc3ccc(NC(=O)c4cn(C(C)C)c(=O)n(-c5ccc(F)cc5)c4=O)cc3C3CC3)c2cc1OC,,,6.26,,,,
6382,COc1cc2nccc(Oc3ccc(NC(=O)c4cn(CCC5OCCO5)c(=O)n(-c5ccc(F)cc5)c4=O)cc3F)c2cc1OC,,,7.26,,,,
6383,N#Cc1cccc(-c2cnc3nnn(C[C@@H]4CN(c5ncc(C6=CCNCC6)cn5)CCO4)c3n2)c1,,,8.4,,,,
6384,CCn1cc(C(=O)Nc2ccc(Oc3cc(N4CCC(F)(F)C4)cn4nccc34)c(F)c2)c(=O)n(-c2ccc(F)cc2)c1=O,,,7.26,,,,
6385,COc1cc2nccc(Oc3ccc(NC(=O)c4cn(C(C)C)c(=O)n(-c5ccc(F)cc5)c4=O)c(C)c3C)c2cc1OC,,,6.26,,,,
6386,COc1cc2nccc(Oc3ccc4nc(NC(=O)Cc5ccccc5)sc4c3)c2cc1OC,,,7.77,,,,
6387,c1cnc2ccc(Cn3cc4ccc(-c5cnn(CCOC6CCCCO6)c5)cc4n3)cc2c1,,,6.35,,,,
6388,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)CN3CCC4CNCC43)c2)ncc1Cl,,,6.35,8.64,,,
6389,CN(C)CCCCOC(=O)Nc1cccc(Cn2nc(-n3ccc4ccc(C(F)(F)F)cc43)ccc2=O)c1,,,7.07,,,,
6390,Fc1cc(-c2cnn(C3CC3)c2)cn2c(C(F)(F)c3ccc4ncccc4c3)nnc12,,,7.62,,,,
6391,C=C(C)Cn1c(C)c(C(=O)Nc2ccc(Oc3ccnc4cc(OC)ccc34)c(F)c2)c(=O)n1-c1ccccc1,,,7.62,,,,
6392,Cc1cc(Nc2cc(S(=O)(=O)[O-])c(N)c3c2C(=O)c2ccccc2C3=O)ccc1-c1ccc(Nc2cc(S(=O)(=O)[O-])c(N)c3c2C(=O)c2ccccc2C3=O)cc1C,,,5.18,,,,
6393,CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)[C@H](NC(=O)C(F)(F)F)CC3(C)C)ncc1Cl,,,7.92,,,,
6394,COc1cc2nccc(Oc3ccc(NC(=O)c4nn(C)c(=O)n(Cc5cc(C)on5)c4=O)cc3F)c2cc1OC,,,7.26,,,,
6395,O=C(Cc1ccc2c(c1)OCO2)NN=C1C(=O)Nc2ccc(Br)cc21,,,6.6,,,,
6396,O=C(c1ccc(-c2n[nH]c3c2CN(S(=O)(=O)c2c(Cl)cccc2Cl)CC3)cc1)N1CCCC1,,,5.65,,,,
6397,Cc1ccc2c(c1)oc(=O)n2CCOc1ccnc2cc(OCCCCN3CCOCC3)ccc12,,,7.96,,,,
6398,[C-]#[N+]C1=C(C)Nc2onc(C)c2C1c1ccc2[nH]nc(C)c2c1,,,7.09,,,,
6399,O=C(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)N[C@@H](Cc1ccccc1)C(=O)Nc1ccc(-c2cn3c(n2)sc2cc(Br)ccc23)cc1,,,5.14,,,,
6400,Cc1cc(O)cc2oc(=O)c3c(O)cc(OS(=O)(=O)O)cc3c12,,,8.12,,8.08,,
6401,CC(C)=CCC/C(C)=C/C[C@@H]1C[C@]2(CC=C(C)C)C(=O)[C@@](CC=C(C)C)(C(=O)C(C(=O)c3ccc(OCC(=O)O)c(OCC(=O)O)c3)=C2O)[C@@]1(C)CCC=C(C)C,,,5.4,,,,
6402,CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)OCCCN3C(=O)OCCOC)ncc1Cl,,,7.3,,,,
6403,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)N[C@H](C)c3ccccc3)c2cc1OC,,,6.68,,,,
6404,CN1CCN(c2cnc3cc(C(F)(F)F)cc(Nc4ccccc4)c3n2)CC1,,,5.72,,,,
6405,Nc1ncc(-c2cnn(C3CCNCC3)c2)cc1-c1nc2ccc(Oc3ncccn3)cc2o1,,,7.64,,,,
6406,O=C(O)CN1CCN(c2cc(-c3cnc4ccc(N5CCC[C@@H]5c5cccc(F)c5)nn34)ccn2)CC1,,,5.37,5.92,,5.43,7.22
6407,CCn1cc(-c2ccc(F)cc2)c(=O)c2c(Nc3ccc(Oc4ccnc5cc(OCC(C)(C)O)ccc45)c(F)c3)nccc21,,,8.02,,,,
6408,CN(C)CCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,,,7.57,,,,
6409,Nc1ncc(-c2ccc(C(=O)NCC3CCNCC3)cc2)nc1Oc1ccc2cc[nH]c2c1,,,5.48,,,,
6410,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)CN)c2)ncc1Cl,,,6.82,8.57,,,
6411,COc1ccccc1NC(=O)CC(Nc1ccc(Oc2ccnc3cc(-c4cn(C)cn4)sc23)c(F)c1)C(F)(F)F,,,6.08,,,,
6412,CC(C)(C)OC(=O)N1CCC(n2cc(-c3cnc4nnc(Cc5ccc6ncccc6c5)n4n3)cn2)CC1,,,8.28,,,,
6413,CCO/N=C(\C)c1ccc2nnc(C3(c4ccc5ncccc5c4)CC3)n2n1,,,6.82,,,,
6414,CN1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc(C(N)=O)c4)c3n2)CC1,,,6.14,,,,
6415,CNC(=O)c1cc(Oc2ccc(NC(=O)c3cc4cccnc4n(-c4ccccc4)c3=O)cc2)ccn1,,,8.15,,,,
6416,CN1CCN(c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)CC1,,,7.6,,,,
6417,Oc1ccc(CCN2CCc3c([nH]c4ccc(Br)cc34)-c3c(I)ccnc32)cc1,,,5.01,5.21,,,
6418,CCn1ccc2c(Cc3nnc4ccc(-c5cccc(F)c5)nn34)cccc2c1=O,,,7.14,,,,
6419,CS(=O)(=O)Nc1ccc2ccc3ncc(-c4cccc(Cl)c4)cc3c(=O)c2c1,,,7.35,,,,
6420,COC(=O)Nc1cccc(Cn2nc(-c3cc(F)cc(F)c3)ccc2=O)c1,,,6.52,,,,
6421,C[C@H](Oc1cc(-c2cn(C3CCNCC3)nn2)cnc1N)c1c(Cl)ccc(F)c1Cl,,,8.77,,,,
6422,CC(Oc1cc(-c2ccc(C(=O)NCCN3CCCC3)cc2)cnc1N)c1c(Cl)ccc(F)c1Cl,,,6.94,,,,
6423,CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)CCC3(C)C)ncc1Cl,,,8.0,,,,
6424,COc1cc(-n2c(O)c(C=Nc3ccc(Oc4ccnc5cc(OCCCN6CCCC6)c(OC)cc45)c(F)c3)c(=O)[nH]c2=O)c(OC)cc1Cl,,,7.77,,,,
6425,Cc1ccc(F)c(C(=O)Nc2ccc(Oc3ncnn4cc(OCCN5CCOCC5)c(C)c34)c(F)c2)c1,,,6.29,,,,
6426,COc1cc2nccc(Oc3ccc4c(C(=O)NCC5CC5)cccc4c3)c2cc1OC,,,5.28,,,,
6427,Cn1cc(-c2ccc3nnc(Sc4ccc5ncc(N6CCCN(CCO)CC6)cc5c4)n3c2)cn1,,,8.4,,,,
6428,Nc1nccc(Oc2ccc(NC(=O)c3cc4ccccc4n(-c4ccccc4)c3=O)cc2F)c1Cl,,,8.74,,,,
6429,COc1cc(-n2c(O)c(C=Nc3ccc(Oc4ccnc5cc(OCCCN6CCC(C)CC6)c(OC)cc45)c(F)c3)c(=O)[nH]c2=O)c(OC)cc1Cl,,,7.72,,,,
6430,COc1cnc2c(NCc3nnc4ccc(-c5cc(F)cc(F)c5)nn34)ccnc2c1,,,8.52,,,,
6431,COc1cc2c(Oc3ccc(NC(=O)N/N=C/c4ccc(Cl)cc4)cc3F)ccnc2cc1OCCCN1CCC(C)CC1,,,7.59,,,,
6432,Cc1n[nH]c2cc(F)c(C3C(C#N)=C(C(F)F)NC(C(F)F)=C3C#N)cc12,,,8.52,,,,
6433,C/C(=N\OCCO)c1ccc2ncc(Cc3cc4cnn(C)c4cc3F)n2n1,,,7.17,,,,
6434,Nc1n[nH]c2cccc(-c3ccc(NC(=O)C4(C(=O)Nc5ccc(Cl)cc5)CC4)cc3F)c12,,,8.35,,,,
6435,COc1nc(C)cc2c1-c1[nH]c3cc(N4CCN(C)CC4)ccc3c1CCN2CCc1ccccc1,,,5.26,5.29,,,
6436,CC(Oc1cccnc1N)c1c(Cl)ccc(F)c1Cl,,,5.15,,,,
6437,CS(=O)(=O)Nc1ccc2ccc3ncc(Cl)cc3c(=O)c2c1,,,6.42,,,,
6438,Cn1cc(-c2ccc3nnc(Sc4ccc5ncc(N6CCC(N7CCCC7)CC6)cc5c4)n3c2)cn1,,,8.4,,,,
6439,COc1cc2c(Oc3ccc(N=Cc4c(O)n(-c5ccc(F)cc5)c(=O)[nH]c4=O)cc3F)ccnc2cc1OCCCN1CCCC1,,,8.57,,,,
6440,CC(C(=O)NN=C1C(=O)Nc2ccc(C(=O)N3CCC(NC4CC4)CC3)c(Cl)c21)c1ccc(O)cc1,,,7.07,,,,
6441,CCO/N=C(\C)c1ccc2ncc(Cc3ccc4ncccc4c3)n2n1,,,7.14,,,,
6442,Cc1cc(=O)n(-c2ccc(Br)cc2F)nc1C(=O)Nc1ccc(Oc2ncnc3ccsc23)c(F)c1,,,7.49,,,,
6443,Cc1ccc(-c2ccnc(C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)c(F)c3)n2)cc1,,,5.47,,,,
6444,CC(C)n1nc(C(=O)Nc2ccc(Oc3ccnc4cc5c(cc34)OCCO5)c(F)c2)c(=O)n(-c2ccc(F)cc2)c1=O,,,7.26,,,,
6445,O=C(c1ccccc1[N+](=O)[O-])n1ccc2ncccc21,,,4.92,,,,
6446,CC(=NNC(N)=O)c1ccc2ncc(C(C)(O)c3ccc4ncccc4c3)n2n1,,,7.18,,,,
6447,Nc1ncc(-c2cnn(C3CCNCC3)c2)cc1-c1nc2ccc(O)cc2o1,,,7.72,,,,
6448,COCCNC(=O)c1cccc2cc(Oc3ccnc4cc(OC)c(OC)cc34)ccc12,,,4.7,,,,
6449,C/C(=N\OCCO)c1ccc2nnc(Sc3ccc4ncc(N5CCN(C)CC5)cc4c3)n2c1,,,8.0,,,,
6450,Cn1c(=O)c(C(=O)Nc2ccc(Oc3ccncc3-c3cccnc3)c(F)c2)nn(-c2ccccc2F)c1=O,,,7.07,,,,
6451,COc1cc2c(Oc3ccc(NC(=O)c4nn(-c5c(Cl)cccc5Cl)c5ccccc5c4=O)cc3F)ccnc2cc1OCCCN1CCCC1,,,8.18,,,,
6452,Cc1cccc(Nc2ccc(=O)n(Cc3cccc(NC(=O)OCCCCN(C)C)c3)n2)c1,,,6.68,,,,
6453,CCCCNc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,,,6.44,,,,
6454,Cn1cc(-c2ccc(=O)n(CCOc3ccnc4cc(Nc5ccc(C(=O)Nc6ccccc6N)nc5)ccc34)n2)cn1,,,8.43,,,,
6455,O=C(Nc1cc(Oc2ccc(Nc3nccc4c3c(=O)c(-c3ccc(F)cc3)cn4CCO)cc2F)ccn1)C1CC1,,,7.47,,,,
6456,CCn1nc(C(=O)Nc2ccc(Oc3ccnc4cc(OC)c(OC)cc34)c(F)c2)c(=O)n(-c2ccc(F)cc2)c1=O,,,7.26,,,,
6457,Nc1ncc(-c2ccc(C(=O)NCC3CCCNC3)cc2)nc1Oc1ccc2cc[nH]c2c1,,,5.15,,,,
6458,Cc1ccc(-n2c(=O)c(C(=O)Nc3ccc(Oc4ccnc(N)c4Cl)c(F)c3)cc3ccccc32)cc1F,,,8.19,,,,
6459,CC(Oc1cc(-c2nccs2)cnc1N)c1c(Cl)ccc(F)c1Cl,,,6.13,,,,
6460,CC(=NN(C)C(N)=O)c1ccc2nnc(C(C)(C)c3ccc4ncccc4c3)n2n1,,,5.53,,,,
6461,O=C(Nc1ccc(Oc2nc3c([nH]c(=O)n3Cc3ccc(O)cc3)c3ncccc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,,,5.44,,,,
6462,CN1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4nnc5ccc(-c6cnn(C)c6)nn45)c3n2)CC1,,,6.03,,,,
6463,Nc1ccc(Cn2nc(Nc3ccccc3)ccc2=O)cc1,,,5.0,,,,
6464,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,,,5.52,5.51,,5.47,5.49
6465,Cc1cc(=O)n(-c2ccc(F)cc2)nc1C(=O)Nc1ccc(Oc2ccnc3[nH]ccc23)cc1,,,8.08,,,,
6466,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccc(C)cc3)c2cc1C(N)=O,,,6.59,,,,
6467,Fc1ccc(-c2cnc3nnc(C(F)(F)c4ccc5ncccc5c4)n3n2)cc1,,,9.62,,,,
6468,Fc1ccc(-c2cnc3nnc(CSc4ncnc5[nH]ncc45)n3n2)cc1,,,6.28,,,,
6469,Cc1cc(=O)n(-c2cccc(F)c2)nc1C(=O)Nc1ccc(Oc2ccnc3[nH]ccc23)cc1,,,7.93,,,,
6470,CC(C(=O)N/N=C1\C(=O)Nc2ccc(C(=O)O)c(Cl)c21)c1ccc(F)cc1,,,6.64,,,,
6471,COc1cc2nccc(Oc3ccc4c(C(=O)NC5(C)CC5)cccc4c3)c2cc1OC,,,5.3,,,,
6472,O=C(CO)Nc1cc(Oc2ccc(Nc3nccc4[nH]cc(-c5ccc(F)cc5)c(=O)c34)cc2F)ccn1,,,8.0,,,,
6473,Oc1ccc(CCN2CCc3c([nH]c4ccc(Br)cc34)-c3c2ccnc3Cl)cc1,,,4.9,5.15,,,
6474,O=C(Nc1ccc(Oc2ncnc3scc(-c4ccc(C(F)(F)F)cc4)c23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,,,6.72,,,,
6475,O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)cc1)c1nnn(-c2ccc(F)c(Cl)c2)c1C(F)(F)F,,,7.72,,,,
6476,C/C(=N\NC(=O)c1ccncc1)c1cnc2nnn(Cc3cc4cccnc4cc3F)c2n1,,,9.3,,,,
6477,CC(=NN(C)C(N)=O)c1ccc2nnc(C3(c4ccc5ncccc5c4)CC3)n2n1,,,7.11,,,,
6478,COC(=O)c1cccc(Oc2nc[nH]c(=O)c2/C=C/C(C)=O)c1,,,5.4,5.52,,,
6479,COc1cc2nccc(Sc3ccc(NC(=O)N4CCN(c5ccc(F)cc5)C4=O)cc3)c2cc1OC,,,7.4,,,,
6480,CC[C@@H](c1ccc2ncc(OC)cc2c1)c1nnc2c(F)cc(-c3cc(C)no3)cn12,,,7.55,,,,
6481,COc1cc(/C=C/C(=O)OCCc2cc(OC)c(O)c(OC)c2)ccc1O,,,5.46,,,,
6482,NCC(=O)N1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1,,,8.29,,,,
6483,COc1cc2nccc(Oc3ccc(NC(=O)c4cn(C(C)C)c(=O)n(-c5ccc(F)cc5)c4=O)cc3F)c2cc1OC,,,7.26,,,,
6484,Cn1c(=O)c(C(=O)Nc2ccc(Oc3ccncc3-c3cccnc3)c(F)c2)nn(-c2c(Cl)cccc2Cl)c1=O,,,7.25,,,,
6485,Cn1cc(-c2ccc(=O)n(CCOc3ccnc4cc(OCCCCCS)ccc34)n2)cn1,,,8.82,,,,
6486,COc1cc2nccc(Oc3ccc(NC(=O)c4nn(C)c(=O)[nH]c4=O)cc3F)c2cc1OC,,,7.26,,,,
6487,CCn1cc(C(=O)Nc2ccc(Oc3cc(NS(C)(=O)=O)cn4nccc34)c(F)c2)c(=O)n(-c2ccc(F)cc2)c1=O,,,7.26,,,,
6488,CC(Oc1cc(-c2cnn([C@H]3CCNC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,,,7.36,,,,
6489,C=CS(=O)(=O)Nc1ccc2ccc3ncc(-c4ccccc4)cc3c(=O)c2c1,,,6.89,,,,
6490,Nc1ncc(-c2cnn(CC(=O)N3CCOCC3)c2)c2scc(-c3ccc(Oc4ccccc4)cc3)c12,,,5.61,,,,
6491,CC(C)C(=O)N1CCN(c2nnc3nncn3n2)CC1,,,4.63,,,,
6492,CC(Oc1ccc2ncc(/C=C/C(=O)O)cc2c1)c1c(Cl)ccc(F)c1Cl,,,7.03,,,,
6493,O=C(Nc1ccccc1)c1ccc(OCCCN2CCCC2)cc1OCc1cccc(F)c1,,,6.31,,,,
6494,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)NCc3ccc(C)cc3)c2cc1OC,,,6.3,,,,
6495,Cn1cc(CC(=O)N/N=C2\C(=O)Nc3ccc(C(=O)N4CCCC4CN4CCCC4)c(Cl)c32)ccc1=O,,,5.38,,,,
6496,CC(C)(O)Cn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,,,7.77,,,,
6497,CCN(CC)CCc1cc(C)c2c(c1C)C(=NNC(=O)C(C)c1ccc(F)cc1)C(=O)N2,,,5.98,,,,
6498,COc1cc2c(Oc3ccc(NC(=O)c4cc(-c5cccc(Cl)c5)nc5ccccc45)cc3F)ccnc2cc1OCCCN1CCC(C)CC1,,,8.51,,,,
6499,OCCO/N=C/c1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,,,8.44,,,,
6500,Cc1n[nH]c(C)c1-c1cnc(N)c(OC(C)c2c(Cl)ccc(F)c2Cl)c1,,,6.48,,,,
6501,COCCOc1cnc2ccc([C@H](C)n3nnc4ccn(-c5cc(F)cc(F)c5)c(=O)c43)cc2c1,,,9.0,,,,
6502,COc1ccc2c(Oc3ccc4c(C(N)=O)cccc4c3)ccnc2c1,,,4.7,,,,
6503,C/C(=N\OCCO)c1ccc2nnc([C@@H](C)c3cc4cnn(C)c4cc3C)n2n1,,,7.72,,,,
6504,COc1cc2c(Oc3ccc(N/C=C4\C(=O)NC(=O)N(c5ccc(C)cc5)C4=O)cc3F)ccnc2cc1OCCCN1CCCC1,,,8.94,,,,
6505,[C-]#[N+]C1=C(C)Nc2oncc2C1c1ccc2[nH]nc(C)c2c1,,,8.7,,,,
6506,C/C(=N\OC(N)=O)c1ccc2nnc([C@@H](C)c3c(F)cc4ncccc4c3F)n2n1,,,7.7,,,,
6507,Clc1ncc2nnn(Cc3ccc4ncccc4c3)c2n1,,,6.78,,,,
6508,COc1cc(/C=C/C(=O)OCc2ccc(O)cc2)cc(OC)c1O,,,5.08,,,,
6509,Cc1sc(C(=O)N[C@@H]2[C@H](N)CCCC2(F)F)cc1-c1cnn2cc(Cl)cnc12,,,5.07,,,,
6510,CC(C(=O)N/N=C1\C(=O)Nc2ccc(C(=O)N3CCCC3CN3CCCC3)c(Cl)c21)c1ccc(F)cc1,,,6.37,,,,
6511,O=C(Cc1cc(=O)[nH][nH]1)NN=C1C(=O)Nc2c(Cl)ccc(Cl)c21,,,6.2,,,,
6512,CC(=O)N1CC=C(c2coc3c(O[C@H](C)c4c(Cl)ccc(F)c4Cl)c(N)ncc23)CC1,,,6.49,,,,
6513,O=C(Nc1nc2ccc(Sc3nnc4ccc(-c5ccc(F)cc5)nn34)cc2s1)OCCN1CCOCC1,,,7.6,,,,
6514,Cn1cc(-c2ccc3nnc(Sc4ccc5ncc(NC6CCOCC6)cc5c4)n3c2)cn1,,,8.3,,,,
6515,C#Cc1c(Oc2ccc(-n3cc(C(=O)NCc4ccc(F)cc4)ccc3=O)cc2F)ccnc1N,,,6.34,,,,
6516,CC(=NNC(N)=O)c1ccc2nnc(Cc3cc4cccnc4cc3F)n2n1,,,8.4,,,,
6517,N[C@H]1CC[C@H](n2c(=O)n(Cc3ccc(Cl)c(Cl)c3)c3nc(Oc4ccc(C(=O)N5CCCCC5)cc4)c4cccnc4c32)CC1,,,5.59,,,,
6518,COc1cnc2ccc(Cn3nnc4ccn(-c5cc(F)cc(F)c5)c(=O)c43)cc2c1,,,7.92,,,,
6519,CNC(=O)c1ccccc1Nc1nc(Nc2cc3c(cc2OC)CCN(C)CCCC3)ncc1Cl,,,7.48,7.44,,,
6520,c1ccc(-c2nc3ccc(Nc4ncnc5ccccc45)cc3[nH]2)cc1,,,5.87,,,,
6521,CCN(CC)CCc1cc(C)c2c(c1C)/C(=N/NC(=O)C(C)c1ccc(F)cc1)C(=O)N2,,,5.98,,,,
6522,CN1C[C@@H]2C[C@H]1CN2c1ccc(-c2ccnc3c(-c4cccc(O)c4)c(-c4ccncc4)nn23)cc1,,,5.51,,,,
6523,COc1cc2c(Oc3ccc(NC(=O)NN4C(=O)CSC4c4ccc5ccccc5c4)cc3)ccnc2cc1OCCCN1CCOCC1,,,9.18,,,,
6524,C=CCOc1cc(=O)n(-c2ccc(Oc3ccnc(N)c3Cl)c(F)c2)cc1C(=O)NCc1ccc(F)cc1,,,6.55,,,,
6525,COc1ccc2c(OCc3nnc4sc(-c5ccncc5)nn34)ccnc2c1,,,7.59,,,,
6526,[C-]#[N+]C1=C(C)Nc2oncc2C1c1ccc2[nH]nc(OC)c2c1,,,9.0,,,,
6527,CN(C)C(=O)c1ccc(-c2cc3nccc(Oc4ccc(NC(=O)c5cnn(-c6ccccc6)c5C(F)(F)F)cc4F)c3s2)cc1,,,7.3,,,,
6528,Cc1c(C(=O)NCCCN(C)C)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,,,8.04,,,,
6529,C/C(=N\NS(C)(=O)=O)c1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,,,7.85,,,,
6530,CN(C)CCCNC(=O)c1cc(Br)c2c(c1)NC(=O)/C2=N\NC(=O)Cc1ccc2occc2c1,,,8.8,,,,
6531,Nc1nccc(Oc2ccc(NC(=O)C3(C(=O)Nc4cccc(F)c4)CC3)cc2F)c1Cl,,,6.63,,,,
6532,COC(=O)c1cc(O)c(O)c(C[C@]2(C)[C@@H](C)CC[C@@]3(C)C(C)=CCC[C@H]32)c1,,,5.51,5.66,,,
6533,C/C(=N\OCCO)c1ccc2nnc(Cc3cc4cccnc4cc3F)n2n1,,,7.55,,,,
6534,O=C(Cc1ccc(O)cc1)N/N=C1\C(=O)Nc2ccc(Br)c(-c3cccc(F)c3)c21,,,5.97,,,,
6535,COc1cc2nccc(Oc3ccc(NC(=O)c4cn(C(C)C)c(=O)n(C(C)C)c4=O)cc3F)c2cc1OC,,,7.26,,,,
6536,O=C(Cc1ccc2c(c1)CCO2)N/N=C1\C(=O)Nc2cc(C(=O)NCCN3CCOCC3)ccc21,,,7.62,,,,
6537,COc1cc(NCc2ccc3cnc4[nH]c(=O)n(Cc5ccccc5)c4c3n2)ccn1,,,5.41,,,,
6538,CCn1nc(C(=O)Nc2ccc(Oc3ccnc4cc(OC)c(OC)cc34)cn2)c(=O)n(-c2ccc(F)cc2)c1=O,,,7.26,,,,
6539,O=C(Cc1cccc(O)c1)N/N=C1\C(=O)Nc2ccccc21,,,5.84,,,,
6540,CC1=[N+](c2ccccc2)C(=O)C(C(=O)Nc2ccc(Oc3ccc4nc(NC(=O)C5CC5)cn4c3)c(F)c2)C=C1,,,8.72,,,,
6541,CN1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4ccccc4)c3n2)CC1,,,5.96,,,,
6542,Cc1c(O)c(O)c(O)c(C=O)c1-c1cc2c(C=O)c(C)c(O)c(O)c2o1,,,5.95,6.6,,,
6543,CC(Sc1cc(-c2ccc(N3CCN(C)CC3)nc2)cnc1N)c1c(Cl)ccc(F)c1Cl,,,7.58,,,,
6544,O=C(NCCCN1CCCC1)c1ccc(-c2cc(F)c3ncc(Cc4ccc5ncccc5c4)n3c2)cc1F,,,8.47,,,,
6545,CS(=O)(=O)Nc1ccc2ccc3c(cc(-c4ccccc4)c[n+]3[O-])c(=O)c2c1,,,5.52,,,,
6546,O=C(c1ccc(-c2n[nH]c3c2CN(S(=O)(=O)c2c(Cl)cccc2Cl)CC3)cc1)N1CCNCC1,,,6.09,,,,
6547,Cc1cnc(-c2cccc(Cn3nc(-c4cc(F)cc(F)c4)ccc3=O)c2)o1,,,6.3,,,,
6548,O=C(Nc1ccccc1CCO)c1cccnc1Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1,,,8.05,,,,
6549,CC(C)[C@H](N)C(=O)Nc1cccc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c1,,,6.86,7.83,,,
6550,CC(Oc1cc(-c2ccn[nH]2)cnc1N)c1c(Cl)ccc(F)c1Cl,,,6.22,,,,
6551,O=C(NCCN1CCOCC1)Nc1nc2ccc(Sc3nnc4ccc(Oc5cccc(F)c5)nn34)cc2s1,,,8.52,,,,
6552,CCN1CCC(CCNC(=O)Nc2nc3ccc(Sc4nnc5ccc(-c6cccs6)nn45)cc3s2)CC1,,,8.7,,,,
6553,O=c1[nH]ccc2c(Cc3nnc4ccc(-c5cccc(O)c5)nn34)cccc12,,,8.52,,,,
